fkeyWorkOrderID,strComment
12391621,He said they are friendly and they are the only provider in the area.
12391649,NULL
12392296,He said he would recommend Carter Machinery because they are super helpful.
12391125,He stated customer service is exceptional.
12882306,NULL
12192532,Chris stated that he would recommend Carter for the ease of ordering parts and assurance that he will get the right parts.
12490366,James said has dealt with Carter Machinery for a long time.
13226126,NULL
13297858,Trey stated they do always everything to help the customer.
13109243,He stated they do a good job.
12993673,Darrell said Carter Machinery has knowedgeable and friendly parts people.
12391026,He said Carter Machinery is very convenient and the parts are available quickly.
12639532,Donnie said Carter Machinery has the parts needs.
12841454,NULL
12445593,NULL
13527458,He stated that Mustang Cat is always there when he needs them.
13156908,Douglas stated the staff is friendly and will to work with the customer.
13157899,"Jason stated they have parts available, but issue with someone answering phone."
12720705,NULL
12367423,Tommy said they are prompt and they get the parts filled correctly.
12366674,Carl said that they have good knowledge of parts and they are reliable about getting parts in a timely manner.
12367839,Roger stated he likes Mustang Cat's location and he has a good service history with them.
12722014,NULL
12471735,Lee stated that they are friendly.
12470924,David stated they have  good service.
13158245,David stated that Mustang Cat parts personnel always go above and beyond to help him get what he needs.
13205032,NULL
12964195,Floyd stated  that they have good service and that they  work with them.
12964226,William stated that the customer care was why he recommended them so highly.
12927332,"Michael stated that they are quick about responding, they have parts available quickly and they are knowledgeable."
13447726,"Victor stated that the parts service is always very good, he said he routinely orders parts from Mustang."
13448707,"Joe stated that in the parts there are two people who really know their business, he said service is always good,"
13527708,Marc stated that they got him what he needed when he needed it.
12928357,Ken stated that he has been using them for 35 years and he has experienced excellent service and knows them all very well.
12863469,Freddy stated  that they are quick on part look ups.
13206146,Marvin stated that he does not have any complaints.
13156821,Arthur stated that Mustang Cat treats him very good.
13156374,NULL
12376111,He stated they are the only place in town.
12376114,Travis stated he's never had any problems there.
12375962,He has been working with N C Machinery for the past 15 years.
12336704,Brandon stated they are experienced.
12527640,Rick stated that he has been doing business with them for 25 years and they have always done a great job for him.
12528426,Scott stated they are the only CAT dealer in his area.
12528327,Aaron stated that service wise is pretty good and they have good support toward Caterpillar.
12557593,"Bill stated the service that he gets from Sandra is the best, and added he has ordered CAT parts all over the world."
12715986,Judd stated they are good dependable people.
12336481,"Dee stated that NC Machinery is quick, professional, well trained and does a good job."
12375932,He stated that he only has CAT equipment so uses them.
12176014,Doug stated their parts department is both accurate and timely when filling orders.
12176093,"Curt stated they have some older machinery, and NC Machinery can still get parts for it pretty quickly when needed."
13326042,He stated they do a great job with service and follow up.
13325315,Tony stated the parts department is awesome and the service department is great.
13325077,NULL
13207062,Ken stated N C Machinery is fast at getting parts.
12897793,Mokie said this is because of the service and professionalism.
13037171,"He stated that he did not have any specifics, but stated that he had no issues with Patten Cat."
13037298,Brandon stated that they did everything well.
13449885,Larry stated that he gets  timely delivery of his parts.
13449877,NULL
13449727,Tyler stated that they got the parts that he needed.
13531433,"He stated that they are very professional, knowledgable and courteous."
13037303,Brian stated that they got his parts order together on time.
13036996,Jared stated that Patten CAT does everything in a timely manner.
13037028,NULL
13037094,NULL
12969532,None.
12826393,He stated that they provided good service and they had the right parts.
12826592,Russ stated that Patten Cat got him his parts overnight.
13280718,Gerry stated that they are able to relate to him and he can relate to them.
13280693,"Bob stated that he would recommend Patten Cat because of their ability to take orders, place them, and get the parts to him."
12612816,Joseph said that they got the right part and they aren't very far away.
12612582,NULL
12362021,Chip stated that the parts came faster than expected.
12178881,NULL
12178906,"Stewart stated that he would recommend Patten Cat because the guys are nice, and he can get his parts and go."
13280571,NULL
13449514,NULL
12576587,He said he submitted a bid the price was good and delivery was quick.
12539291,She said she was given the correct information to get the parts she needs.
12442992,He said the staff is knowledgeable and friendly. He said he can get the parts quickly.
12259570,Jim stated that the Wiese parts personnel are very cordial when he calls.
13392716,Travis stated the staff is good at helping you figure out what you need if you don't have the parts number.
13393222,David stated they do a great job for him and he has no problems with them.
13084850,Bryant stated that the parts came in quickly.
13084912,He stated availability of parts.
13085064,NULL
13085016,Tim stated the availability of parts.
13085549,He stated quality of service.
13122009,"John stated that they do everything well; the parts are always there in a timely  fashion, they are articulate and friendly."
13196947,Stan stated that they have good people working there that provide good customer service.
13197096,William stated that the parts availability is the main reason for this rating.
13196896,Shanye didn't have any additional comments.
13451008,He stated that they always answer his questions
12626320,"He stated that the staff is knowledgable, friendly and timely."
12620666,Kendall said he likes the quality of the CAT parts that Finning Canada offers.
12623303,"Brian said when he arrives to pick up his parts from Finning Canada, the parts are always ready to go and there are no problems."
12372846,He said they answer quickly and get him his parts fast.
12372854,NULL
12373831,NULL
12373520,Mike stated that they are very efficient in the parts department.
12371779,NULL
12371560,Morgan did not have a reason when probed on this question.
12370851,NULL
12370224,NULL
12058876,He stated that basically Finning Canada is the dealer in the area that handles this type of goods.
13443441,He stated that they got the parts fast and were courteous.
12066217,Andrew stated that Finning Canada's availability of parts is great.
12117471,Henry stated that the parts service from Finning Canada is all good.
12766879,He said he is treated well and has never had any issues.
13087996,Rick stated that they are helpful and knowledgeable.
12119663,Cory stated that the Finning Canada parts personnel are definitely knowledgeable and skilled.
12368786,NULL
12374264,"Glenn stated that he is pleased with the excellent service, even on the weekend, and the great staff."
12372795,He said the staff is helpful even if he does not end up needing to purchase the part there.
12326471,NULL
12418728,NULL
12420395,He said they are the ones who have the original parts however he feels the prices are too high.
12242234,NULL
12420491,He said excellent service and knowledgeable staff.
12327111,He said good & prompt service.
12241392,He said good customer service.
12364718,He stated good customer service and few mess ups with parts.
12365103,Carl stated that they are efficient with the parts availability.
12432604,AJ stated that they are the only option in the area for the CAT parts.
12381352,Joe stated they use Warren Cat because they have a lot of CAT tractors.
12381369,"David stated they are knowledgeable and provide fast delivery, setting them apart from other dealers he works with."
12546360,James stated the staff there are friendly and helpful.
12546373,Roger said Warren CAT had some mix up on this parts order and were not able to get him the right parts.
12546490,John said they do a good job.
12503300,"Skip stated they have good parts availability and if they are not available right away, are able to get them quickly."
12502861,Ronnie stated that the knowledgeable parts staff that is helpful finding parts for him is the main reason.
12502733,Donnie stated that they keep a good supply of parts in stock.
12502316,"Upon probing, no reason was given."
12695421,Martha said Ben Henshey is excellent to work with.
12653471,Chris stated they usually have what you need and know what you are talking about.
12653531,JR said it is easy to order parts at the counter.
12652782,Charles said they have always treated him well.
12589194,James said they have good service.
12589664,Jamie said they do a good job and likes having the drop box so there is no freight charges.
12589063,Greg stated Warren Cat is located close to them and gives good service.
12588461,David stated Warren Cat's staff is knowledgeable and provides quick and reliable service.
12588599,Mitch said Warren CAT has the parts they need when they need them.
12588318,Joe stated they deliver to him so he doesn't have to drive 60 miles to Tulsa.
13434440,NULL
13455578,NULL
12287127,He would recommend Western States because of their great service.
12479839,Dan said Western States is very prompt and has good availability of parts.
13098665,NULL
13213246,Jason stated they are quick to get the parts for you and you do not have to wait long.
13455984,He stated that they provided good service.
12531000,He stated the Meridian location is better than the Pasco location and they answer the phones.
12868524,"After probing, Donna said that this was a normal purchase."
13455651,Larry stated that the main reason is the way they have treated him in the past.
13455866,Jerry added that they are on time and good.
13412086,Javier shared that if they do not know something they will find it out.
12868076,Zenaido said that they are very helpful when making parts purchases.
12868254,Carmela said that they always get parts in fast after completing an order.
13050307,"Mike shared that they have the parts, always in good and have an overall good inventory."
13050346,Hilario shared that is their knowledge of the equipment and of the engine.
12479572,NULL
12252763,NULL
12668863,Tony said that he likes that he gets immediate pricing and availability at the store.
12730120,Bryan said that they are very knowledgeable.
12728671,NULL
12563157,Doug said that they are good to work with and they were able to get the parts that he needed.
12559415,"Steve Drennann said that he has done business with Yancey for over 20 years and has never had an ""unhappy""  experience."
12559919,Alex said that they provide good customer service at this location.
12559997,NULL
12331148,Max said they buy parts from Yancey Brothers all the time and the salespeople are very helpful.
12331850,Kenny stated that Yancey Brothers continues to provide good service.
12415952,They are good people.
12416669,He stated the sales people are knowledgeable and the parts are always stocked.
13453967,He stated they had what they needed when they needed it.
13454549,He stated they always stay in contact and parts are well priced and in stock.
13409632,He stated they did what they said they would do for his parts order.
12639767,Paul said Carter Machinery has good service.
13532877,NULL
12415949,He stated good customer service
12560928,Rachel stated that they are the closest location to get parts.
12563198,NULL
12562691,"Gary said that never had a ""minute's trouble"" when purchasing parts at the Augusta location."
12670302,Ryan said that they were responsive when he requested a quote and everything was handled in a timely manner.
13048369,He stated they have good service.
13096201,He stated they have good service and are knowledgable.
12391380,NULL
12297148,"He stated all of his machines are in their system, he tells them what parts are needed."
12788029,NULL
12739876,Gerald said Carter Machinery does a good job.
13342837,Paul stated the parts are available.
12883319,Aaron said Carter Machinery had the parts he needed right off the bat.
12262533,NULL
12391636,He stated they always have what you need.
12445311,He stated they keep their word and the parts are available.
12445441,Freddie said Carter Machinery are good people and are able to get him his parts on time.
12541713,David said he does not have any trouble with his parts orders from Carter Machinery.
12993427,Bubba said Carter Machinery had the parts he needed in stock.
12787296,"Don stated that he would recommend Carter Machinery because they got him the parts he needed, when he needed them."
12788311,Kene stated that she would recommend Carter Machinery because everyone was professional and courteous.
13109120,Jeff said everyone at Carter Machinery is very helpful.
12740200,NULL
12446756,Darrell said Carter Machinery does a good job on getting him his parts.
12296879,Bob shared that it is easy to deal with them.
12192383,NULL
12392376,He said they have quick prompt service.
12490185,He said they are wonderful people.
12639592,Jay said Carter Machinery's parts staff member Thomas does an excellent job.
12840765,"Jack stated that he would recommend Carter Machinery because they are always courteous, and they have the parts he needs."
12630190,David stated only Fabco Equipment is the on CAT provider in the area.
12630064,Tina stated she likes Fabco Equipment's customer service.
12630074,NULL
12478954,John stated that they are easy to deal with.
12479016,"Dennis stated that the Fabco Equipment people are always friendly, helpful, and efficient."
12530936,NULL
12530925,Justin stated that Fabco Equipment has a knowledgeable parts staff.
12530871,He stated they had the parts when he needed them and were prompt.
12800015,NULL
12799757,NULL
12799614,Reuben stated that he would recommend Fabco Equipment because of the customer service.
12933828,Chris stated the parts department is very knowledgeable.
13023628,"He stated that there are 2 of the guys in the Eau Claire location that are very knowledgeable, Steve and Jim."
13049539,He stated they are good and have stock.
13049569,Michael stated they did everything fine.
13097727,Pete stated they have some good people. They are helpful and knowledgeable.
13097819,Josh stated that they gave him the parts he needed fast.
13411438,NULL
13411603,"Jim stated they usually have his parts the next day, are helpful on phone and knowledgeable."
13534288,"Travis stated they get him the right parts, are efficient and have timely delivery."
13533930,Larry stated Fabco Equipment did everything well.
13411615,NULL
13332932,"Rich stated all 4 parts employees are very helpful, greet you as you walk in, and have good customer service overall."
12461333,"He stated every time he orders parts, he knows he will always have it the next morning."
12369287,Samir stated he likes the service and Scott.
12370630,Marv stated that he is pleased with the overall performance in getting his parts.
12371511,John stated their parts staff is good.  The only problem is the wait of having the parts picked.
12372005,Scott stated the availability.
12372711,Chris stated the parts people are amazing but the rest are not so good. The parts staff are knowledgeable on the equipment.
12373363,NULL
12375059,Wes said Finning Canada is fairly quick.
12065999,He said he receives good service.
13447697,He stated that sometimes if you don't have books and know what you need they pick up on what you need.
12371319,Chantal said Finning Canada is quick and efficient.
12623156,Kevin said they are the only provider there.
12761418,He said when he deals with Kerry he gets the orders filled accurately.
12758277,Leona stated the service is great.  They guys in Campbell River are great.
12860102,He stated that they have quick service.
12853602,Rick stated they are pretty knowledgeable.
13087955,Anthony stated that Finning Canada provides good customer service and has knowledgeable representatives.
13088010,"He stated that they are always helpful, respond to calls and go above and beyond to help him as someone new in the field."
12869490,Bryan stated that they are easy to work with and they know what they have going on because they have a history with them.
12778483,Bill stated that they are very experienced and knowledgeable.
12480770,"Derek said, ""Complete Hydraulic Service has always been good for us."""
12480753,NULL
12479922,"Ken stated,  "" I get the right parts when I order them and I  don't have to wait long for them."""
12731771,"Steve said, ""The parts department is very helpful."""
12643113,"Ryan said ""I recommend them all the time"".  After probing Ryan said ""They are who I go to for CAT parts""."
13459031,"Lloyd said, ""Ohio CAT's parts availability is good.  I don't think we've ever had to wait for parts."""
13413805,"Bruce said, ""They get the parts quick."""
12767814,NULL
12767846,He stated that they have the parts when he needs them.
12970138,Jeff said Kramer really knows their stuff.
12970194,Cody stated that they gave good customer service and were fast.
13161016,Ashley stated Trevor in parts is good to dealt with and provides good service.
13161019,He stated that Kramer is only a few blocks away.
13080505,Rick stated that he is pleased with the helpfulness and knowledge of the staff.
13080680,NULL
13079490,Shaun stated that he would recommend Kramer because of the ease of doing business with them.
13390881,Nathan stated Kramer has the parts they need and they are available quickly. .
13390810,He stated that the parts people are very knowledgeable.
13324498,"He stated he only likes to deal with Trent in parts, stating he is knowledgeable and very willing to help."
13273432,"Carl stated that parts were available in a timely fashion, organized, and ready to go."
13273231,He stated that they have very good service.
13273359,Brendan stated that they rushed the order for them.
12278962,"Dennis stated that they have what he needs and if they don't, they'll get it for him."
12338067,Charles stated that they are knowkledgable and go out of their way to help.
12568881,NULL
12568420,Blair said Gregory Poole is helpful and able to get him his parts the next day.
12569256,Mark stated they are very knowledgeable.
12530317,Robert said Gregory Poole does a great job.He said they are able to get him fast pricing and his parts when he needs them.
12476366,David said Gregory Poole has provides good service.
12475867,NULL
12477250,Roger stated that he would recommend Gregory Poole because of their fast service.
12728029,He stated they are very versed and knowledge. He said they get him the order when promised.
12673577,He stated they always come to help us when we have problems. He stated they do a good job every time and help fix anything.
12673006,Cory stated the wait time is pretty good.
12769285,He stated they get a lot of items from Gregory Poole and they have always been good to them.
12769855,NULL
12827296,She said they are efficient.
12769310,He said Gregory Poole is the only place that carries the parts he needs.
12628414,Merlin stated they provide good service.
12282673,John said everyone at Gregory Poole was nice and helpful.
12283015,"Pat stated  that they are knowledgable about equipment, they have the right parts and they come in fast."
12282586,Brandon said Gregory Poole has good servuce and a good lead time on parts.
12283733,Phil said they have been using Gregory Poole for a while now and are very pleased.
12180449,NULL
12628180,David stated they do good work.
12673070,"Dee stated they provide great service, they are always on time and the paperwork is always correct."
12727421,"Upon probing, no reason was given."
12675358,NULL
12631205,He stated that they are easy to deal with.  He can place most orders online if needed.  He stated convenience is the top reason.
13099682,They know what they are doing and when he need parts they are there at the drop box for him.
12985455,He stated that the Parts Staff are knowledgeable.
12631326,Ed stated they pull his parts and they are ready and available when he gets there.
12570223,NULL
13415658,Dawson stated they are very friendly.
12183284,NULL
13052557,Nathan shared every time they order parts Whayne Supply does a good job in getting the parts in a timely manner.
12733297,Kent stated that Whayne Supply just gets the job done.
12872986,He stated that they provide quality service and always take care of a problem if one arises.
12873242,He stated that they provided good service.
12832815,He stated that he has been going to Whayne Supply for 3 years and has had no problems.
12832376,He stated that they take good care of him.
12733342,He stated that he recommends them because of the accuracy and timeliness.
12733012,He stated that they are very efficient.  He stated that he orders parts and they are usually ready the next morning.
13099785,They have the parts or get them for you by the next day.
12183400,He would recommend Whayne Supply because of their quick service during this recent experience.
12343556,"He said his local representatives, Bill and Whayne are very knowledgeable."
12569899,NULL
13460665,Dave stated he has been doing business with Whayne Supply for a long time and has never had any problems with service.
13311495,Derrick said they are knowledgeable of their products.
13312852,He stated all around they are accurate with everything.
13354256,He stated they do a good job.
12895430,Ladis stated that they received the parts in a timely manner.
12957861,Mike said HOLT CAT had parts in stock and ready to go.He said they are knowledgeable and this was a pleasant experience.
12850650,"Ruben said, ""I like that what we get what need."""
12749101,Berta said HOLT CAT's knowledge of parts.
12749619,Walter said HOLT CAT is able to get him the parts he needs in a timely manner. He said HOLT CAT is friendly and professional.
12796444,Kirk stated that HOLT CAT keeps us informed on what is going with parts that are not readily available.
12695526,Tommy shared that they were quick and understood what he needed and got him the right part.
12600241,Frank said HOLT CAT is helpful and he has issues with parts orders.
12455045,Shane said he does not have a problem with receiving parts in a timely manner.
12566513,Ryan stated that they always been good about getting parts in quickly and the correct parts.
13565423,Harold said he depends on HOLT CAT heavily for his parts.
12600571,Steven shared that the parts come in when they say they will be there and they stock parts.
12305050,He said always good and have never had any major issues.
12795271,"David said, ""they are friendly and has what he needs in stock."""
12750385,Sam said HOLT CAT has the best parts and they are only dealer in the area.
12750756,Earl said HOLT CAT is quick to get him his parts.
13232303,Customer do not wish to comment.
13243100,Donovan stated they were very willing to accommodate him during after hours.
13160053,NULL
12755050,Larry stated that the parts he needed were in stock.
12905402,David stated that Thompson Agriculture has good equipment.
12965522,Randy stated that Thompson Agriculture is very helpful.
12323937,"Bruce stated that they provide good service.  He said whenever he calls, they are prompt and very good."
12424358,"Charles stated that they always have good service there and have CAT equipment, so they'll continue to go there."
12528516,"Wesley stated that they stay on top of things and if they don't have a part he needs, they get it there quickly."
12556318,NULL
12905288,He said they get things done.
12905768,NULL
12755207,Bubba stated that he will rate everything a 10.  He stated previously that he couldn't ask for a better supply vendor.
12754933,John stated that Thompson Machinery is the only CAT dealer in the area.
12825048,Brad cited knowledge and price as reasons he would recommend Thompson Machinery so highly.
12854949,Randy stated that Thompson Machinery as good service and a good inventory of parts.
12854913,Jimmy stated that Thompson Machinery always gets his parts on time and the people are very nice.
12854781,NULL
12404073,Thomas stated Ransome Cat always provides the right parts and they have a very experienced staff.
12404019,"Tom shared that every time they are able to get the right parts for him, including quantity and there is never any problem."
13433062,Customer do not wish to comment.
13432341,He stated they are quick and customer service is very helpful.
13477657,No reason given.
13478165,"He stated they have good service, their parts department is always helpful."
13477658,He stated he deals with one person - Don Packer does a very good job for him.
12264471,Andrew shared that it is easy to deal with them as they are polite and quick.
12544801,Greg stated that the staff is easy to get along and very helpful.
12656364,Nelson stated that the parts staff is very kind.
13239917,Chris stated looked up the parts for him.
13111609,He stated their parts guys are top notch and work quickly.
13110827,He stated they are good.
12753067,Bill stated Ransome Cat's parts staff is very knowledgeable.
12752979,Lori stated Ransome Cat is very knowledgeable and easy to work with.
12962013,NULL
13000138,NULL
13000012,NULL
12752988,Wade does not have any issues ever.
12798657,Donovan stated Ransome Cat has the most cordial staff; the parts are dependable and easy to install.
12845400,Eric stated they have good service ie: they are atentive and they listen.
12845128,Wilmer said the two parts guys at Ransome CAT were helpful.
13110940,He stated their parts service guys are exceptional.
13110976,He stated they have the parts in a timely manner.
13541161,Steve said he is likely to recommend Johnson Lift because of their professional knowledge.
13540360,He said great service.
13461870,NULL
13052878,Vic stated that he needed some parts and they were obsolete and they were helpful in getting them for him.
12781296,"Ernest stated they provided prompt service, getting his parts to him quickly."
12873740,Tim stated they were responsive and he felt the pricing was fair.
13336222,"Jorge stated that the service is good and professional,"
13337110,NULL
13218720,"Mario stated that Johnson Lift finds the necessary parts and gives him ""good deals."""
13288927,"Fernando stated that Johnson Lift was quick, knew what they were looking for."
13288902,NULL
13289560,NULL
13289274,NULL
13100222,He stated that the service was great.
12482703,Jed stated that he has never had a problem getting parts.
12482450,She stated they were quick and efficient in getting them the parts.
12570571,He stated it is because of their service.
12676066,Kevin said that they know their part numbers.
12215148,NULL
12215270,NULL
12384319,He stated parts availability.
13444838,He stated that he is way up north and Finning is really their only option.
13579081,He stated he is happy with the communication from the parts department.
13578845,Tim stated that they need to lower their prices.
12373762,Aaron said Finning Canada's parts staff is knowledgeable and out going. He stated he works closely with Justin and Rafael.
12117488,NULL
12118961,Kevin stated that the Finning parts personnel are all pretty good.
13089850,"Jackie they answer, provide quotes and also provide delivery."
12862391,He stated that they provide a good service.
12327543,Heath said that he got what he ordered.
12422264,Camille didn't comment.
13206320,Mario stated that they are the same as always and that he's been dealing with them for a long time.
12864047,Bryan stated that they are quick and deliveries are fast.
12660842,NULL
12660901,Josh stated that he deals with them on a daily basis and they are always helpful.
12661148,Creathy stated that some of the people at Mustang Cat are very pleasant when you go in.
12661531,Shawn stated that it is easy ordering with Mustang Cat.
12721767,"Bernardo stated that he is very happy with CAT's service, equipment and parts department."
12721659,Jason stated that they have quality parts.
12720934,Dan stated that he owns a lot of CAT machinery.
12720979,"Juan stated that Mustang Cat always helps him whenever he calls, especially Doc in Parts is helpful."
12721144,NULL
12721486,Gilbert stated that  Cat is easier to get parts from than their competitors (Komatsu).
12721488,"Patrick stated that Mustang Cat is friendly, helpful, courteous and they go above and beyond."
12720751,He stated that there was nothing they could have done better but that they are just the local dealer that he uses.
12722211,Ed stated that Mustang Cat had the parts the next morning for him and he did not have to wait.
12432497,Wes stated that the parts availability and helpful /timely service are the main reasons.
12722431,NULL
12722658,Gary stated that Mustang Cat got back to him right away with information he needed.
12722675,Scott stated that he would recommend Mustang Cat because of their customer service.
12616521,Rafael said Mustang CAT provided good service.
12617233,NULL
12471180,Woody stated their  knowledge and help with what he needs.
13297629,Dave stated John works the parts; he gets the right parts and does it all very good to accommadate the customer.
13226352,Billy stated that he got the parts that he needed.
12841516,Ron stated that he would recommend Carter Machinery if someone needed CAT parts.  He said they are knowledgeable.
12740581,NULL
13267300,He stated it was quick and correct.
13198014,He stated they did nothing particularly well.
13322006,Dave said that they got what was needed.
13323234,NULL
13323665,He stated that there was not anything specific but their service is good.
13483300,He stated that they provided the best service.
13480909,He stated they are friendly.
13322640,After probing he stated they did fine.
13267391,He stated he has always had a good experience.  He stated they find what he needs and have it ready for him when he gets there.
13267150,"He stated they are cordial, help you out and he does not have any problems."
13266619,NULL
13266384,"Justin said that all went well, including their service."
13091266,Shane stated they are the only place in that area.
13090763,He stated they have good service and they help you out.
13266150,It is their parts availability.
13267290,They get right on it and handle in a timely manner.
13435705,NULL
13437131,He said the service is good and he receives the right parts.
13436848,He said he receives excellent service.
13437408,Chris stated response to my needs.
13547410,Brady stated the online system is awesome.
13582914,Ken stated parts are ready to go at pick up and the service is good.
13437774,He said the staff knows their parts.
13437402,He said he feels he is treated well and the staff will work hard to find what he needs.
12933673,She stated customer service.
12478999,Bob stated that they are able to help no matter what time of day he calls and they can always get what he needs.
12212681,Rick stated that Fabco is quick and fast.
12530900,"Jeff stated that he did not have any trouble, the part was on time, no sales pitch, and they have a good relationship."
12799956,Ray stated that they did a good job.
13411375,Randy stated that he was able to get what he needed quickly.
13411503,"Mike stated that, most of time, FABCO EQUIPMENT does well."
12867590,Matt stated that they know what you are looking for when you need a part.
12739751,Scott stated that they hold up on their conditions and they have good equipment.
13332907,NULL
12478992,Allie stated fast service and prompt responses.
12478981,"Roy stated that, with Fabco Equipment, it was easy to get parts in a timely manner."
12630069,Ryan stated that they always have provided excellent service in the parts department.
12212761,Dave stated that Fabco is very qualified at what they do and they have good parts availability when you need it.
12286643,Luke stated that the knowledgeable parts staff and availability of parts are the main reasons.
12252470,Andrew stated that they always have what he needs in stock.
12379355,Fran stated the quality of service and providing him with the parts he needs.
12338927,"Tom stated that Fabco is fairly quick with their parts, but he is on hold for a while on the phone."
12252464,Chris stated that he owns CAT equipment so needs CAT parts.
12212655,Jeff stated that Fabco is very efficient as far as getting parts ordered.
12630162,"Dameon stated when there is an issue, Fabco Equipment gets right on it to get it resolved."
13332817,Scott stated that FABCO's response time is great and the parts are always available.
12799812,NULL
12830687,"Dan stated that when you order the part, it is at the drop box the next day."
13202577,"Christie stated that Finning Canada is awesome to work with, and they get the parts they need."
12622922,Don shared that he likes their parts staff who really help find what you need and the staff is really good at Cranbrook.
12118684,He said he can get parts by the next day.
12626051,Steve said Finning Canada is very professional and friendly.
12312436,He said the service is good because he received the parts overnight.
12371562,Rich stated they really do not have a choice.
12371776,Andrew stated that he is pleased with the timeliness of getting parts and with the accuracy of the parts.
12370777,He said he receives exceptional personal service.
12370328,Finning is the only provider for CAT parts; he has no choice.
12377202,"Upon probing, no reason was given."
12117399,NULL
12119016,Levi said Finning Canada is always very helpful.
12121752,He said Finning is the local dealer.
12625804,He stated they are in the Fort St. John region.
12621551,NULL
12620302,"Joel stated that they are very helpful, adding that if you are unsure of something, they will help you find it."
12199262,Chris said they have always had good service with CAT and Warren was the same.
12199438,Stan stated they are the only CAT dealer around and they provide good service.
12269987,Herbert stated the service.
12270375,Robbie stated they provide good service.
12364552,Franco said that when he calls in orders the parts are available the same day or by the next day.
12364623,NULL
12365119,NULL
12380723,Rick stated Warren Cat is the most convenient location.
12380759,Troy stated they do what they say.
12381941,Mike said he had no problems and they had the parts he needed.
12381688,NULL
12432953,Steve stated they are good about getting the parts.  He uses them all the time.
12695017,NULL
13531400,Tom stated the guys are awesome there. He stated they find what what he needs and are very professional.
12362407,Jeff stated only CAT dealer in the area.
12362408,Salvador stated that he is comfortable with them and that he has had CAT equipment for 24 years.
12362025,Ashley said that she's familiar with the guys.
12362003,Jessi said quick and professional service.
12362077,"Todd stated that he received efficient service, they had what he needed and they were very helpful."
12361938,Gayle said that she's been dealing with them for thirty years and they always handle everything efficiently.
12362215,Matt said that you can't get CAT parts anywhere else.
12362084,Jim said that they are helpful and knowledgeable.
12179125,Al said that they didn't try to sell him anything extra.  He said that they only sold him what he needed.
12612574,Dave said that they are very helpful with any questions and they know their stuff.
12507517,John said the speed and accuracy of the parts is why he recommends them so highly.
12507989,Dave said they have the parts available.
13280789,NULL
13280873,Pete stated customer service is good and the stock.
13280875,None.
13280482,"Jacob stated that they give him the correct parts, which he appreciates."
12826507,Lolita stated the gentlemen was very helpful.
12826379,Miguel stated they have the parts he needs.
12970031,NULL
12969930,Deiter stated that the quality of the parts and the service is excellent from Patten Cat.
12969953,Oleg stated that he did not have any specific comments.
13037152,Mike stated that they listened and asked for clarification on what specific parts were needed if they didn't understand.
12989889,He stated they were very fast.
13292327,Jesse said everything Wagner Equipment does is good.
13178947,"Dana stated they make it easy to order parts, adding they are helpful and friendly."
13178233,Carl stated they are the only place for CAT parts.
12440730,NULL
12485537,NULL
12573447,Rick stated that he has Caterpillar stuff and they are usually pretty good to get the parts needed in a timely fashion.
12258365,NULL
12258230,Loren stated that he has a lot of CAT equipment so he'll keep going there for parts.
12387900,Mike stated that he would recommend Wagner Equipment for someone who primarily has CAT equipment.
12388087,NULL
12634524,Byron stated that he has been doing business with Wagner Equipment for 33 years and they always treat him good.
12485149,"George stated that they do a good job, they are helpful and they ask you questions you forget to ask."
12440518,Shane stated that they are pretty easy to deal with.
12440203,NULL
12439216,Brandon stated that dealing with Wagner Equipment works out well for him.
13292454,Randy stated their customer service is excellent.
13222602,NULL
13057412,He stated the order was pretty cut and dry.  He stated they were good about getting the order going.
12737619,Duane stated knowledge of staff.
12736894,Larry stated friendliness of staff.
12737848,Grant stated thoroughness and good job.
13463765,He stated that the parts guys are very knowledgeable.
13464852,NULL
13543618,Floyd stated Wagner Equipment gets him his back-ordered parts on time and the service department is also good.
12278725,NULL
12278733,Matt stated that Kramer is the only place to get CAT parts.
12323758,NULL
12323685,Al stated Kramer is the only CAT dealer in Regina and the parts department staff is knowledgeable and experienced.
12518712,Mia stated that she would recommend anyone who owned Cat equipment.
12518794,Cam stated that he would recommend Kramer because they are the only dealer around for CAT parts.
12477647,"Marlon said he has friends there, they are professional and they got the parts when he needed them."
12477481,Quinton stated Kramer's service is good.
12477738,He stated Cassidy has always gotten back to him and provides excellent service without the hassle.
12477886,Carmen stated that he would recommend Kramer because of the serviceability and reliability of their parts.
12722816,Al said the people are very knowledgeable.
13517922,Blaire shared that they get the right parts and getting your parts order correct.
13517446,Aaron stated Kramer's parts staff is fast and efficient.
12722822,Kim said they are really good to her.
12663570,John stated Donny Dingwald his contact at Kramer provides awesome service.
12663632,Cecil stated Kramer is great; they save him money and the staff and the service is great.
12663643,"Sam said they usually have evertyhing in stock,  the parts come quickly and they listen and understand."
12663647,Jeff stated that he would recommend Kramer because it's the only place to get CAT parts.
12529827,NULL
12826812,He said Greg is a good parts person. He said he can find any part he needs quickly.
12826914,He said the staff knows the equipment and he can get what he needs.
12827878,He said Gregory Poole is the only one in the area.
12769776,He stated he likes the personal service and the quick response.
12530483,NULL
12251062,NULL
12338286,NULL
12428461,Barry stated that he would recommend Gregory Poole because they get the parts there fast.
12429141,He didn't have any specific reason for the ten rating.
12251439,Bill said he has been doing business with Gregory Poole for many years and has not had any problems.
12727316,NULL
12673076,Kyle stated they get the right parts on first request.
12628503,Randy stated they've always been consistent and fair.
